path,label_path,clip,orig_split,split,n_objects,class_hist
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/522_jpg.rf.60354758c429e448abc19a677566a8eb.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/522_jpg.rf.60354758c429e448abc19a677566a8eb.txt,522,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/523_jpg.rf.a464120bee253261667010ca43be3dc0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/523_jpg.rf.a464120bee253261667010ca43be3dc0.txt,523,train,train,12,1|7|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/524_jpg.rf.17df20fb6e27ca97387b54fb2faa9f02.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/524_jpg.rf.17df20fb6e27ca97387b54fb2faa9f02.txt,524,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/525_jpg.rf.90bf23dbd435472826c9bbead54e63b0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/525_jpg.rf.90bf23dbd435472826c9bbead54e63b0.txt,525,train,test,12,4|3|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/527_jpg.rf.ff6ae0daa338d111df66806983abb64b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/527_jpg.rf.ff6ae0daa338d111df66806983abb64b.txt,527,train,train,12,3|2|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/529_jpg.rf.2764bd8d79e29d681ba8c8b85049ab2e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/529_jpg.rf.2764bd8d79e29d681ba8c8b85049ab2e.txt,529,train,val,12,5|5|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/52_jpg.rf.0ea1b5bd710ca510d4bdb868a2098fcd.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/52_jpg.rf.0ea1b5bd710ca510d4bdb868a2098fcd.txt,52,train,train,11,1|0|10
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/531_jpg.rf.cce629e65aa23ba36759feb478b572d4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/531_jpg.rf.cce629e65aa23ba36759feb478b572d4.txt,531,train,train,12,2|2|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/532_jpg.rf.1e41f14e72efb56f3f0a93e8ca2ea1bc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/532_jpg.rf.1e41f14e72efb56f3f0a93e8ca2ea1bc.txt,532,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/533_jpg.rf.41f6c70999487409ce04971421589a65.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/533_jpg.rf.41f6c70999487409ce04971421589a65.txt,533,train,test,12,1|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/535_jpg.rf.a72a519f71af0e9c9e090669cb5b94ee.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/535_jpg.rf.a72a519f71af0e9c9e090669cb5b94ee.txt,535,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/536_jpg.rf.3869b22627847bdc6fa89e9f22277ab9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/536_jpg.rf.3869b22627847bdc6fa89e9f22277ab9.txt,536,train,test,12,3|2|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/537_jpg.rf.90faa49d0824663f9bab63e678906c56.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/537_jpg.rf.90faa49d0824663f9bab63e678906c56.txt,537,train,train,12,3|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/538_jpg.rf.fc3669d22af3c9fc24b1537e137b1480.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/538_jpg.rf.fc3669d22af3c9fc24b1537e137b1480.txt,538,train,val,12,4|3|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/539_jpg.rf.b5c73d5f2ee682aff8254e0b8ef1f4bf.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/539_jpg.rf.b5c73d5f2ee682aff8254e0b8ef1f4bf.txt,539,train,train,12,3|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/53_jpg.rf.e1c1bff2331b290a8988408dcb67dac3.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/53_jpg.rf.e1c1bff2331b290a8988408dcb67dac3.txt,53,train,train,11,0|1|10
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/540_jpg.rf.8a6d1912177d2994cc3655a7ce0938ee.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/540_jpg.rf.8a6d1912177d2994cc3655a7ce0938ee.txt,540,train,train,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/541_jpg.rf.97f08ba372fa4ef1757318f45862cb0c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/541_jpg.rf.97f08ba372fa4ef1757318f45862cb0c.txt,541,train,train,12,2|4|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/542_jpg.rf.9a3e217b86c72baca55a27db98112c6e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/542_jpg.rf.9a3e217b86c72baca55a27db98112c6e.txt,542,train,train,11,4|2|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/544_jpg.rf.0c30bfb8744346c530ef6dd3825240c9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/544_jpg.rf.0c30bfb8744346c530ef6dd3825240c9.txt,544,train,train,12,1|9|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/545_jpg.rf.93698befb77d839d56ed7736e127cccc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/545_jpg.rf.93698befb77d839d56ed7736e127cccc.txt,545,train,train,12,3|2|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/546_jpg.rf.0570b61017d07e10123f15e4bebb6821.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/546_jpg.rf.0570b61017d07e10123f15e4bebb6821.txt,546,train,train,12,1|5|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/547_jpg.rf.ae38153624d5f011d9d6bf385be3c8d4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/547_jpg.rf.ae38153624d5f011d9d6bf385be3c8d4.txt,547,train,train,12,2|3|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/549_jpg.rf.2a8127a151f2af78c1c5a4e866f94265.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/549_jpg.rf.2a8127a151f2af78c1c5a4e866f94265.txt,549,train,train,12,4|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/54_jpg.rf.1fcad742004f0df78575b62d40ff950b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/54_jpg.rf.1fcad742004f0df78575b62d40ff950b.txt,54,train,train,12,2|4|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/550_jpg.rf.6ef257c406ad70c1ff881ab10e73fb9f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/550_jpg.rf.6ef257c406ad70c1ff881ab10e73fb9f.txt,550,train,train,12,4|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/552_jpg.rf.26a086ce4893234c8d17f14959ba2daa.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/552_jpg.rf.26a086ce4893234c8d17f14959ba2daa.txt,552,train,train,12,1|3|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/554_jpg.rf.841be3f83287ebbdc71b2eb979b87251.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/554_jpg.rf.841be3f83287ebbdc71b2eb979b87251.txt,554,train,train,12,0|10|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/558_jpg.rf.6c7444418bd87db81bd7b872b696fee8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/558_jpg.rf.6c7444418bd87db81bd7b872b696fee8.txt,558,train,test,12,2|3|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/559_jpg.rf.02107ead89b3426e2b353f565a6cc2e1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/559_jpg.rf.02107ead89b3426e2b353f565a6cc2e1.txt,559,train,test,12,1|5|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/55_jpg.rf.e5b8ef2db8a1e4adb055fba6551d44af.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/55_jpg.rf.e5b8ef2db8a1e4adb055fba6551d44af.txt,55,train,val,11,0|3|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/560_jpg.rf.e9e8a1a924f03dbaccebf5a7cbd1a343.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/560_jpg.rf.e9e8a1a924f03dbaccebf5a7cbd1a343.txt,560,train,val,13,3|3|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/561_jpg.rf.7662e5b773d38335dad98c7243c209a8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/561_jpg.rf.7662e5b773d38335dad98c7243c209a8.txt,561,train,train,12,6|5|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/563_jpg.rf.e197146f74742cf2868c3dacd641835d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/563_jpg.rf.e197146f74742cf2868c3dacd641835d.txt,563,train,val,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/564_jpg.rf.1260df1031cafdb5815aa610514fc5d0.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/564_jpg.rf.1260df1031cafdb5815aa610514fc5d0.txt,564,train,train,12,2|5|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/565_jpg.rf.785076f9ca814ffd8372aff9f9a50481.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/565_jpg.rf.785076f9ca814ffd8372aff9f9a50481.txt,565,train,train,12,0|12|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/567_jpg.rf.9be0d24dbd166d9b5d9031ec874b6311.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/567_jpg.rf.9be0d24dbd166d9b5d9031ec874b6311.txt,567,train,val,12,4|3|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/569_jpg.rf.95ed0c779c016f7ed250c652599f85de.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/569_jpg.rf.95ed0c779c016f7ed250c652599f85de.txt,569,train,test,12,4|7|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/570_jpg.rf.b89c38bb64d97227459b69d96d28f100.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/570_jpg.rf.b89c38bb64d97227459b69d96d28f100.txt,570,train,train,12,3|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/571_jpg.rf.444cb81101965c6536bc1efc71fdbce5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/571_jpg.rf.444cb81101965c6536bc1efc71fdbce5.txt,571,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/573_jpg.rf.08b196dbb7af9de9097959cc74351730.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/573_jpg.rf.08b196dbb7af9de9097959cc74351730.txt,573,train,val,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/575_jpg.rf.2891dcc4d6d45cd3d16037e230065788.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/575_jpg.rf.2891dcc4d6d45cd3d16037e230065788.txt,575,train,train,12,5|5|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/577_jpg.rf.6d086166ad37152a6664c87a0086ec06.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/577_jpg.rf.6d086166ad37152a6664c87a0086ec06.txt,577,train,train,12,2|8|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/578_jpg.rf.1b5ed4ad01830a83fa1965439dacf312.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/578_jpg.rf.1b5ed4ad01830a83fa1965439dacf312.txt,578,train,test,12,1|5|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/579_jpg.rf.6dc256a0a0b97497632facfcab27a9c6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/579_jpg.rf.6dc256a0a0b97497632facfcab27a9c6.txt,579,train,train,12,2|9|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/580_jpg.rf.ee17c4763a0a198e366871fe30715834.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/580_jpg.rf.ee17c4763a0a198e366871fe30715834.txt,580,train,train,11,3|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/582_jpg.rf.461b3f899c6665bcc95daa2560197d42.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/582_jpg.rf.461b3f899c6665bcc95daa2560197d42.txt,582,train,val,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/584_jpg.rf.8bbfd398952324886176063b3b5f2c1c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/584_jpg.rf.8bbfd398952324886176063b3b5f2c1c.txt,584,train,train,12,6|2|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/585_jpg.rf.cf0a162b9e0fef0e18d36bb40e571b07.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/585_jpg.rf.cf0a162b9e0fef0e18d36bb40e571b07.txt,585,train,train,12,2|6|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/586_jpg.rf.4be6c18a202223bdc97c13129a226d8f.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/586_jpg.rf.4be6c18a202223bdc97c13129a226d8f.txt,586,train,test,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/587_jpg.rf.213eff714285dc9795a378427be0f2cb.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/587_jpg.rf.213eff714285dc9795a378427be0f2cb.txt,587,train,train,12,4|5|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/588_jpg.rf.0015596367d16df4798350d2432f7d2c.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/588_jpg.rf.0015596367d16df4798350d2432f7d2c.txt,588,train,val,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/589_jpg.rf.4a68cbef45a964dca7c64577dc6bae92.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/589_jpg.rf.4a68cbef45a964dca7c64577dc6bae92.txt,589,train,train,12,3|8|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/58_jpg.rf.2c57953a0b33671dfa75b8c282f2a191.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/58_jpg.rf.2c57953a0b33671dfa75b8c282f2a191.txt,58,train,train,12,0|4|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/590_jpg.rf.b41171f7b2d33fa210acf93051a54eae.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/590_jpg.rf.b41171f7b2d33fa210acf93051a54eae.txt,590,train,train,12,4|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/591_jpg.rf.9eee3bb8bce75bbe1a619984955be27b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/591_jpg.rf.9eee3bb8bce75bbe1a619984955be27b.txt,591,train,train,12,1|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/592_jpg.rf.8e88a545d6d2f41518e8e145461502c7.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/592_jpg.rf.8e88a545d6d2f41518e8e145461502c7.txt,592,train,test,12,2|8|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/593_jpg.rf.8aa460043fe4ab253b8071dac348d5bc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/593_jpg.rf.8aa460043fe4ab253b8071dac348d5bc.txt,593,train,train,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/594_jpg.rf.848dd65f0055fdb7552e1809477ca671.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/594_jpg.rf.848dd65f0055fdb7552e1809477ca671.txt,594,train,train,11,5|4|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/595_jpg.rf.d9c13e78439dee609bf133c3e07ed5b4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/595_jpg.rf.d9c13e78439dee609bf133c3e07ed5b4.txt,595,train,train,12,3|2|7
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/596_jpg.rf.f6f19001685d6f4375194d5b6c67c14b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/596_jpg.rf.f6f19001685d6f4375194d5b6c67c14b.txt,596,train,train,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/598_jpg.rf.9dd6cab88b23d4d44d9666f3a89f3cfb.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/598_jpg.rf.9dd6cab88b23d4d44d9666f3a89f3cfb.txt,598,train,train,12,4|2|6
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/59_jpg.rf.e60240aa433082a6a18e0900faaad89b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/59_jpg.rf.e60240aa433082a6a18e0900faaad89b.txt,59,train,train,12,0|3|9
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/5_jpg.rf.0814b12d453f2f86e25271ad8bb41abb.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/5_jpg.rf.0814b12d453f2f86e25271ad8bb41abb.txt,5,train,test,12,4|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/600_jpg.rf.7f100a48bcb89f1b861488fbdf0fe06b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/600_jpg.rf.7f100a48bcb89f1b861488fbdf0fe06b.txt,600,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/601_jpg.rf.1b052bf844e7f6761985b107fa329a4e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/601_jpg.rf.1b052bf844e7f6761985b107fa329a4e.txt,601,train,test,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/603_jpg.rf.09ec936e4af254f85350b40b5506444d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/603_jpg.rf.09ec936e4af254f85350b40b5506444d.txt,603,train,train,12,2|5|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/604_jpg.rf.1bd39319621f832c9ea47a2db53111e6.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/604_jpg.rf.1bd39319621f832c9ea47a2db53111e6.txt,604,train,train,12,1|6|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/605_jpg.rf.79220555daffef3ac83b376fd5d45fd9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/605_jpg.rf.79220555daffef3ac83b376fd5d45fd9.txt,605,train,test,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/606_jpg.rf.025b30965c40fb1fefa506e45cee8d7b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/606_jpg.rf.025b30965c40fb1fefa506e45cee8d7b.txt,606,train,train,12,4|4|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/607_jpg.rf.a55051863316dee9d5dd2caff1d731b5.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/607_jpg.rf.a55051863316dee9d5dd2caff1d731b5.txt,607,train,val,12,5|3|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/608_jpg.rf.3ba1d5ab2c34ecf6482833a3afe584da.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/608_jpg.rf.3ba1d5ab2c34ecf6482833a3afe584da.txt,608,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/609_jpg.rf.a0df45bae2feeb4d93048ba8cbba8f0b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/609_jpg.rf.a0df45bae2feeb4d93048ba8cbba8f0b.txt,609,train,train,11,2|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/60_jpg.rf.4e736614afea9a6375c942d2007b60a8.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/60_jpg.rf.4e736614afea9a6375c942d2007b60a8.txt,60,train,val,12,0|3|9
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/610_jpg.rf.82176a881823cfef4cb4fddea58719c4.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/610_jpg.rf.82176a881823cfef4cb4fddea58719c4.txt,610,train,test,12,2|5|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/611_jpg.rf.c474f600e13c5d0dcd1caaffc114781a.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/611_jpg.rf.c474f600e13c5d0dcd1caaffc114781a.txt,611,train,train,12,3|1|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/612_jpg.rf.7227b7c2cc5f6b761ed93fa9656647fc.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/612_jpg.rf.7227b7c2cc5f6b761ed93fa9656647fc.txt,612,train,val,12,3|5|4
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/613_jpg.rf.e9bbbaadcf4e956e3f2141efc585907b.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/613_jpg.rf.e9bbbaadcf4e956e3f2141efc585907b.txt,613,train,val,12,2|2|8
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/614_jpg.rf.6106adbce46c861e62e5f7d897146627.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/614_jpg.rf.6106adbce46c861e62e5f7d897146627.txt,614,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/615_jpg.rf.f6cb710e36c7d63ff142aa3bd2e22f46.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/615_jpg.rf.f6cb710e36c7d63ff142aa3bd2e22f46.txt,615,train,train,12,6|5|1
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/616_jpg.rf.a17285fbc4356a83e32304da57c2cc11.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/616_jpg.rf.a17285fbc4356a83e32304da57c2cc11.txt,616,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/618_jpg.rf.afa48231e0daf922a025dc4c21bdf23e.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/618_jpg.rf.afa48231e0daf922a025dc4c21bdf23e.txt,618,train,test,12,2|7|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/619_jpg.rf.13e0f70d861796ecd08b8970e7ff7ef1.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/619_jpg.rf.13e0f70d861796ecd08b8970e7ff7ef1.txt,619,train,train,12,4|6|2
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/61_jpg.rf.2a4d7e757d7fe3419aa998dff4d9a1ab.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/61_jpg.rf.2a4d7e757d7fe3419aa998dff4d9a1ab.txt,61,train,train,12,3|4|5
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/621_jpg.rf.97b7a9ad736e0a43e25bda55669c70fa.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/621_jpg.rf.97b7a9ad736e0a43e25bda55669c70fa.txt,621,train,test,11,2|6|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/622_jpg.rf.0c10327dc28a8bd98711e707bb909302.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/622_jpg.rf.0c10327dc28a8bd98711e707bb909302.txt,622,train,test,13,4|9|0
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/624_jpg.rf.8963e66eca48d8e0169b614ae42a6db9.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/624_jpg.rf.8963e66eca48d8e0169b614ae42a6db9.txt,624,train,train,12,7|2|3
../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/images/625_jpg.rf.98b98524563d535c51731d9462bfd16d.jpg,../Data/downloads/Roboflow/Data/downloads/roboflow_chicken_pose/train/labels/625_jpg.rf.98b98524563d535c51731d9462bfd16d.txt,625,train,train,12,5|4|3
